S.No.,Product Code,Product Name,Malayalam Name,Category,Base Unit,Sell Mode,Base Unit Price (INR),Max Price Ceiling (INR),Default Variant,All Variants (Pack - Price),Image CDN URL
2098,ANG-STA-1058,Camlin Individual shades,ക്യാംലിൻ individual shades,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_individual_shades.JPG
2099,ANG-STA-1059,Camlin Slim Correction Pen,ക്യാംലിൻ slim correction പേന,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_slim_correction_pen.JPG
2100,ANG-STA-1060,Camlin Cover-It Correction Pen,ക്യാംലിൻ cover-it correction പേന,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_cover_it_correction_pen.jpg
2101,ANG-STA-1061,Camlin Individual bottles,ക്യാംലിൻ individual bottles,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_individual_bottles.JPG
2102,ANG-STA-1062,Camlin A5 Notebook,ക്യാംലിൻ a5 നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_supreme_pencils.jpg
2103,ANG-STA-1063,Camlin Jumbo A5 Notebook,ക്യാംലിൻ jumbo a5 നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_jumbo_a5_notebook.jpg
2104,ANG-STA-1064,Camlin Small A5 Notebook,ക്യാംലിൻ small a5 നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_small_a5_notebook.jpg
2105,ANG-STA-1065,Camlin A4 Notebook,ക്യാംലിൻ a4 നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_a4_notebook.jpg
2106,ANG-STA-1066,Camlin Long Notebook,ക്യാംലിൻ long നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_long_notebook.jpg
2107,ANG-STA-1067,Camlin Ultra Long Notebook,ക്യാംലിൻ ultra long നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_ultra_long_notebook.jpg
2108,ANG-STA-1068,Camlin Super Ultra Long Notebook,ക്യാംലിൻ super ultra long നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_super_ultra_long_notebook.jpg
2109,ANG-STA-1069,Camlin Premio Optipaper Notebook,ക്യാംലിൻ premio optipaper നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_premio_optipaper_notebook.jpg
2110,ANG-STA-1070,Camlin Premio A4 Notebook,ക്യാംലിൻ premio a4 നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_premio_a4_notebook.jpg
2111,ANG-STA-1071,Camlin Premio A5 Notebook,ക്യാംലിൻ premio a5 നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_premio_a5_notebook.jpg
2112,ANG-STA-1072,Camlin Premio Long Notebook,ക്യാംലിൻ premio long നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_premio_long_notebook.jpg
2113,ANG-STA-1073,Camlin Premio Ultra Long Notebook,ക്യാംലിൻ premio ultra long നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_premio_ultra_long_notebook.jpg
2114,ANG-STA-1074,Camlin Premio Super Ultra Long Notebook,ക്യാംലിൻ premio super ultra long നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_premio_super_ultra_long_notebook.jpg
2115,ANG-STA-1075,Camlin Premio Wiro Notebook,ക്യാംലിൻ premio wiro നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_premio_wiro_notebook.jpg
2116,ANG-STA-1076,Camlin Camel Drawing Books - Small,ക്യാംലിൻ camel drawing books - small,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_camel_drawing_books_small.jpg
2117,ANG-STA-1077,Camlin Camel Drawing Books - A4,ക്യാംലിൻ camel drawing books - a4,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_camel_drawing_books_a4.jpg
2118,ANG-STA-1078,Camlin Camel Drawing Books - Big,ക്യാംലിൻ camel drawing books - big,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_camel_drawing_books_big.jpg
2119,ANG-STA-1079,Camlin Camel Premium Sketch Book,ക്യാംലിൻ camel premium sketch book,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_camel_premium_sketch_book.jpg
2120,ANG-STA-1080,Camlin Camel Sketch Book,ക്യാംലിൻ camel sketch book,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_camel_sketch_book.jpg
2121,ANG-STA-1081,Camlin Graphbook,ക്യാംലിൻ graphbook,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_graphbook.jpg
2122,ANG-STA-1082,Camlin Practical Book,ക്യാംലിൻ practical book,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_practical_book.jpg
2123,ANG-STA-1083,Camlin Scrap Book,ക്യാംലിൻ scrap book,Household & Stationery,pcs,Fixed,45.00,52.00,Single Book (172 pgs) (₹45),Single Book (172 pgs): ₹45 | Pack of 6 Books: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_scrap_book.jpg
2124,ANG-STA-1084,Camlin Scholar Draft Geometry Box,ക്യാംലിൻ scholar draft ജോമെട്രി ബോക്സ്,Household & Stationery,pcs,Fixed,95.00,110.00,1 Geometry Box (₹95),1 Geometry Box: ₹95 | Pack of 2 Sets: ₹180,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_supreme_pencils.jpg
2125,ANG-STA-1085,Camlin Scholar Pro Geometry Box,ക്യാംലിൻ scholar pro ജോമെട്രി ബോക്സ്,Household & Stationery,pcs,Fixed,95.00,110.00,1 Geometry Box (₹95),1 Geometry Box: ₹95 | Pack of 2 Sets: ₹180,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_scholar_pro_geometry_box.JPG
2126,ANG-STA-1086,Camlin Scholar Geometry Box,ക്യാംലിൻ scholar ജോമെട്രി ബോക്സ്,Household & Stationery,pcs,Fixed,95.00,110.00,1 Geometry Box (₹95),1 Geometry Box: ₹95 | Pack of 2 Sets: ₹180,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_scholar_geometry_box.JPG
2127,ANG-STA-1087,Camlin Scholar Basics Geometry Box,ക്യാംലിൻ scholar basics ജോമെട്രി ബോക്സ്,Household & Stationery,pcs,Fixed,95.00,110.00,1 Geometry Box (₹95),1 Geometry Box: ₹95 | Pack of 2 Sets: ₹180,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_scholar_basics_geometry_box.jpg
2128,ANG-STA-1088,Camlin Scholar+ Geometry Box,ക്യാംലിൻ scholar+ ജോമെട്രി ബോക്സ്,Household & Stationery,pcs,Fixed,95.00,110.00,1 Geometry Box (₹95),1 Geometry Box: ₹95 | Pack of 2 Sets: ₹180,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_scholar_geometry_box.jpg
2129,ANG-STA-1089,Camlin Scholar Essentials Math Drawing Instruments,ക്യാംലിൻ scholar essentials math drawing instruments,Household & Stationery,pcs,Fixed,95.00,110.00,1 Geometry Box (₹95),1 Geometry Box: ₹95 | Pack of 2 Sets: ₹180,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_scholar_essentials_math_drawing_instruments.jpg
2130,ANG-STA-1090,Camlin Plastic Scale,ക്യാംലിൻ plastic സ്കെയിൽ,Household & Stationery,pcs,Fixed,95.00,110.00,1 Geometry Box (₹95),1 Geometry Box: ₹95 | Pack of 2 Sets: ₹180,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_plastic_scale.JPG
2131,ANG-STA-1091,Camlin Exam Scale,ക്യാംലിൻ exam സ്കെയിൽ,Household & Stationery,pcs,Fixed,95.00,110.00,1 Geometry Box (₹95),1 Geometry Box: ₹95 | Pack of 2 Sets: ₹180,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_exam_scale.JPG
2132,ANG-STA-1092,Camlin Exam Scale - Broad,ക്യാംലിൻ exam സ്കെയിൽ - broad,Household & Stationery,pcs,Fixed,95.00,110.00,1 Geometry Box (₹95),1 Geometry Box: ₹95 | Pack of 2 Sets: ₹180,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_exam_scale_broad.JPG
2133,ANG-STA-1093,Camlin Dissection box,ക്യാംലിൻ dissection box,Household & Stationery,pcs,Fixed,95.00,110.00,1 Geometry Box (₹95),1 Geometry Box: ₹95 | Pack of 2 Sets: ₹180,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_dissection_box.jpg
2134,ANG-STA-1094,Camlin Student Mini Drafter,ക്യാംലിൻ student mini drafter,Household & Stationery,pcs,Fixed,95.00,110.00,1 Geometry Box (₹95),1 Geometry Box: ₹95 | Pack of 2 Sets: ₹180,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_student_mini_drafter.JPG
2135,ANG-STA-1095,Camlin Stamp Pads,ക്യാംലിൻ stamp pads,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_stamp_pads.JPG
2136,ANG-STA-1096,Camlin Deluxe Stamp Pads,ക്യാംലിൻ deluxe stamp pads,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_deluxe_stamp_pads.JPG
2137,ANG-STA-1097,Camlin Rubber Stamp Inks,ക്യാംലിൻ rubber stamp inks,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_rubber_stamp_inks.JPG
2138,ANG-STA-1098,Camlin Folder of 100 sheets,ക്യാംലിൻ folder of 100 sheets,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_folder_of_100_sheets.JPG
2139,ANG-STA-1099,Camlin Gums,ക്യാംലിൻ gums,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_gums.JPG
2140,ANG-STA-1100,Camlin Adhesive Pastes,ക്യാംലിൻ adhesive pastes,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_adhesive_pastes.JPG
2141,ANG-STA-1101,Camlin White Glues,ക്യാംലിൻ white glues,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_white_glues.JPG
2142,ANG-STA-1102,Camlin Glue Sticks,ക്യാംലിൻ glue sticks,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_glue_sticks.JPG
2143,,Vim Lemon Dishwash Liquid Gel,ലെമൺ ഡിഷ്വാഷ് ലിക്വിഡ് ജെൽ,Household & Stationery,bottle,Fixed,,,,,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1788743210649_678266.jpg
2144,,SunLight Liquid Detergent,,Household & Stationery,pack,Fixed,,,,,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1788743599246_402798.webp
2145,,Robusta Banana,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1788761238713_248113.jpg
2146,,Alphonso Mango,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
2147,,Banganapalli Mango,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
2148,,Kesar Mango,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
2149,,Totapuri Mango,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
2150,,Nendran Banana,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1528825871115-3581a5387919?w=500&auto=format&fit=crop&q=80
2151,,Poovan Banana,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1571771894821-ce9b6c11b08e?w=500&auto=format&fit=crop&q=80
2152,,Neelam Mango,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
2153,,Malgoa Mango,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
2154,,Priyoor Mango,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
2155,,Chandrakaran Mango,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
2156,,Kilichundan Mango,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
2157,,Muvandan Mango,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
2158,,Dasheri Mango,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
2159,,Raw Mango,,Fresh Fruits,kg,Manual,0.00,,1kg (₹0),500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1601493700631-2b16ec4b4716?w=500&auto=format&fit=crop&q=80
2160,,Jackfruit (Chakka),,Fresh Fruits,pcs,Fixed,0.00,,1 pc (₹0),1 pc: ₹0,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1788761785832_575631.jpg
2161,,ujala detergent powder,,Household & Stationery,pcs,Fixed,,,,,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1788749565368_835581.jpg
2162,,Ariel Complete Detergent Powder,,Household & Stationery,pcs,Fixed,,,,,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1788750126736_651695.jpg
2163,,henko detergent powder,,Household & Stationery,pcs,Fixed,,,,,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1788750220114_244035.jpg
2164,,Dr Wash,,Household & Stationery,pcs,Fixed,,,1 psc (₹0),1 psc: ₹0,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1788759116855_280417.webp
2165,,SunLIght Washing Soap,,Household & Stationery,pcs,Fixed,,,,,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1788759171245_434805.jpg
2166,,UJALA Washing Soap,,Household & Stationery,pcs,Fixed,,,,,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1788759241693_861453.jpg
2167,,Fairy Dishwashing liquid,,Household & Stationery,pcs,Fixed,,,,,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1788759416031_400956.jpg
2168,,Fevicol,,Household & Stationery,pcs,Fixed,,,,,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1789370646769_018743.webp
2169,,Lux bathing soap,,Household & Stationery,pcs,Fixed,,,,,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1788759612544_719729.jpg
2170,,Dove bathing soap,,Household & Stationery,pcs,Fixed,,,,,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1788759643870_996055.jpg
2171,,Fevicol,,Household & Stationery,pcs,Fixed,,,,,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1789370657153_595636.webp
